[ 2012-06-03T14:12:06+08:00 ] /myfcms/index.php | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 137 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009620s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(4) and POSITION('c' in flag) ORDER BY id desc LIMIT 1   [ RunTime:0.003042s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=4  [ RunTime:0.000693s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009543s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(4) ORDER BY id desc LIMIT 6   [ RunTime:0.002716s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant typepro - assumed 'typepro' 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Undefined variable: arcfix 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=5  [ RunTime:0.000706s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 137 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009915s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(5) and POSITION('c' in flag) ORDER BY id desc LIMIT 1   [ RunTime:0.003763s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=5  [ RunTime:0.000728s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009446s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(5) ORDER BY id desc LIMIT 6   [ RunTime:0.002511s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant typepro - assumed 'typepro' 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Undefined variable: arcfix 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=6  [ RunTime:0.000914s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 137 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009837s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(6) and POSITION('c' in flag) ORDER BY id desc LIMIT 1   [ RunTime:0.002805s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=6  [ RunTime:0.000695s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009564s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(6) ORDER BY id desc LIMIT 6   [ RunTime:0.001911s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant typepro - assumed 'typepro' 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Undefined variable: arcfix 0573c70d8602d961e53f714ea77bd87c.php 第 127 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=11  [ RunTime:0.000925s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 137 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.009594s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(11) and POSITION('c' in flag) ORDER BY id desc LIMIT 1   [ RunTime:0.003372s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE topid=11  [ RunTime:0.001746s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant id - assumed 'id' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_archives` [ RunTime:0.011882s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT `id`,`typeid`,`typename`,`flag`,`click`,`title`,`color`,`writer`,`source`,`litpic`,`keywords`,`description`,`sendtime`,`goodpost`,`badpost`,`adminid`,`adminname`,`ishtml` FROM `myf_archives` WHERE 1=1 and typeid in(11) ORDER BY id desc LIMIT 6   [ RunTime:0.005462s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_arctype` [ RunTime:0.009266s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_arctype` WHERE 1=1 AND id='11' LIMIT 1   [ RunTime:0.007151s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant Arctype - assumed 'Arctype' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant Arctype - assumed 'Arctype' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Use of undefined constant typedir - assumed 'typedir' 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Undefined variable: arcfix 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | NOTIC: [8] Undefined variable: arcfix 0573c70d8602d961e53f714ea77bd87c.php 第 143 行.
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SHOW COLUMNS FROM `myf_flink` [ RunTime:0.153113s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | SQL: SELECT * FROM `myf_flink`  [ RunTime:0.005573s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run ParseTemplate Behavior [ RunTime:2.997885s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Tag[ view_parse ] --END-- [ RunTime:2.998133s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Tag[ view_filter ] --START--
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run ContentReplace Behavior [ RunTime:0.024146s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run TokenBuild Behavior [ RunTime:0.016531s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003949s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run ShowRuntime Behavior [ RunTime:0.004911s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Tag[ view_filter ] --END-- [ RunTime:0.050274s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Tag[ view_end ] --START--
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Run ShowPageTrace Behavior [ RunTime:0.025470s ]
[ 2012-06-03T14:12:09+08:00 ] /myfcms/index.php | INFO: Tag[ view_end ] --END-- [ RunTime:0.027333s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run ReadHtmlCache Behavior [ RunTime:0.002082s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002485s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_template ] --START--
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run LocationTemplate Behavior [ RunTime:0.051808s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_template ] --END-- [ RunTime:0.052142s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_parse ] --START--
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run ParseTemplate Behavior [ RunTime:0.078734s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_parse ] --END-- [ RunTime:0.079050s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_filter ] --START--
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run ContentReplace Behavior [ RunTime:0.001761s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run TokenBuild Behavior [ RunTime:0.002052s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run WriteHtmlCache Behavior [ RunTime:0.000894s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run ShowRuntime Behavior [ RunTime:0.001766s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_filter ] --END-- [ RunTime:0.007171s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_end ] --START--
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Run ShowPageTrace Behavior [ RunTime:0.001675s ]
[ 2012-06-03T14:12:14+08:00 ] /myfcms/index.php?m=Install&a=index | INFO: Tag[ view_end ] --END-- [ RunTime:0.001934s ]
[ 2012-06-03T14:14:48+08:00 ] /myfcms/index.php?m=Install&a=check | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:14:48+08:00 ] /myfcms/index.php?m=Install&a=check | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004340s ]
[ 2012-06-03T14:14:48+08:00 ] /myfcms/index.php?m=Install&a=check | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004702s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run ReadHtmlCache Behavior [ RunTime:0.004406s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ app_begin ] --END-- [ RunTime:0.004756s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_template ] --START--
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run LocationTemplate Behavior [ RunTime:0.039600s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_template ] --END-- [ RunTime:0.040193s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_parse ] --START--
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run ParseTemplate Behavior [ RunTime:0.104646s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_parse ] --END-- [ RunTime:0.104982s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_filter ] --START--
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run ContentReplace Behavior [ RunTime:0.004120s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run TokenBuild Behavior [ RunTime:0.004470s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run WriteHtmlCache Behavior [ RunTime:0.003486s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run ShowRuntime Behavior [ RunTime:0.004233s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_filter ] --END-- [ RunTime:0.017100s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\Lib\Action\InstallAction.class.php:274) View.class.php 第 120 行.
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\Lib\Action\InstallAction.class.php:274) View.class.php 第 121 行.
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | NOTIC: [2] Cannot modify header information - headers already sent by (output started at D:\AppServ\www\myfcms\Lib\Action\InstallAction.class.php:274) View.class.php 第 122 行.
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_end ] --START--
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Run ShowPageTrace Behavior [ RunTime:0.004009s ]
[ 2012-06-03T14:14:58+08:00 ] /myfcms/index.php?m=Install&a=step | INFO: Tag[ view_end ] --END-- [ RunTime:0.004236s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | INFO: Tag[ app_begin ] --START--
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | INFO: Run ReadHtmlCache Behavior [ RunTime:0.001882s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | INFO: Tag[ app_begin ] --END-- [ RunTime:0.002221s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: SHOW COLUMNS FROM `myf_moban` [ RunTime:0.008398s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: SELECT * FROM `myf_moban`  [ RunTime:0.003157s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title><myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei.cn\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/main.css\" />\r\n	</head>\r\n	<body>\r\n		<include file=\"./Tpl/default/Public/top.html\" />\r\n		<div class=\"banner\">\r\n			<img src=\"__MYFCMSPUBLIC__/images/banner.jpg\" />\r\n		</div>\r\n		<div class=\"main\">\r\n			<div class=\"main-left\">\r\n				<div class=\"sidebar slidebar-top\">\r\n					<h2>排行榜</h2>\r\n					<ul>\r\n						 <myfcms:arclist id=\"vo\" limit=\"11\" order=\"click desc\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title}</a> \r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n				<div class=\"sidebar slidebar-rand new-box-h\">\r\n					<h2>热评文章</h2>\r\n					<ul>\r\n						 <myfcms:arclist id=\"vo\" limit=\"10\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,20}</a> \r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n				<div class=\"sidebar slidebar-rand new-box-h\">\r\n					<h2>随机文章</h2>\r\n					<ul>\r\n						 <myfcms:arclist id=\"vo\" limit=\"10\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,20}</a> \r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n				<div class=\"sidebar slidebar-rand new-box-h\">\r\n					<h2>随机文章</h2>\r\n					<ul>\r\n						 <myfcms:arclist id=\"vo\" limit=\"10\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,20}</a> \r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n			</div>\r\n			<div class=\"main-right\">\r\n				<div class=\"news\">\r\n					<div class=\"news-title\">\r\n						<h2>最近更新</h2>\r\n						<p>\r\n							<a href=\"http://www.minyifei.cn/\" target=\"_blank\">感谢使用MyfCMS系统</a>\r\n						</p>\r\n						<div class=\"clear\"></div>\r\n					</div>\r\n					<div class=\"news-list\">\r\n						<ul>\r\n						    <myfcms:arclist id=\"vo\" limit=\"22\">\r\n				                <li>\r\n				                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title|myfsubstr=0,20}</a>{$vo.sendtime|strtotime|date=\"m-d\",###} \r\n				                </li>\r\n					        </myfcms:arclist>\r\n						</ul>\r\n						<div class=\"clear\"></div>\r\n					</div>\r\n				</div>\r\n				\r\n				<myfcms:channel id=\"toptype\" topid=\"0\" type=\"0,1\" key=\"ck\">\r\n					<div class=\"new-box <eq name=\"mod\" value=\"0\">new-box-r</eq>\">\r\n						<div class=\"news-title\">\r\n							<h2>{$toptype.typename}</h2>\r\n							<p>\r\n								<a href=\"{$toptype.typeurl}\" target=\"_blank\">MORE&gt;</a>\r\n							</p>\r\n							<div class=\"clear\"></div>\r\n						</div>\r\n						<div class=\"box-list\">\r\n							<div class=\"imgtxt\">\r\n								<myfcms:arclist id=\"vo\" limit=\"1\" flag=\"c\" typeid=\"$toptype[id]\">\r\n								<a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">\r\n									<img src=\"{$vo.litpic|default=\"__MYFCMSPUBLIC__/images/nopic.jpg\"}\" border=\"0\" width=\"120\" height=\"90\" alt=\"{$vo.title}\"></a>\r\n								<h3><a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,13}</a></h3>\r\n								<p>{$vo.description|myfsubstr=0,40}<a href=\"{$vo.arcurl}\">&gt;&gt;详细</a></p>\r\n								</myfcms:arclist>\r\n							</div>\r\n							<ul>\r\n								<myfcms:arclist id=\"vo\" limit=\"6\" typeid=\"$toptype[id]\">\r\n					                <li>\r\n					                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\" target=\"_blank\">{$vo.title}</a> \r\n					                </li>\r\n						        </myfcms:arclist>\r\n							</ul>\r\n						</div>\r\n					</div>\r\n				 </myfcms:channel>\r\n				<div class=\"clear\"></div>\r\n			</div>\r\n			<div class=\"clear\"></div>\r\n			<div class=\"links\">\r\n				<div class=\"links-title\">\r\n					<h3>友情链接</h3>\r\n					<p>欢迎访问量>1000ip的网站交换链接</p>\r\n				</div>\r\n				<div class=\"links-body\">\r\n					<ul>\r\n						<myfcms:flink id=\"vo\" key=\"k\">\r\n					        <li>\r\n					             <a href=\"{$vo.linkurl}\" target=\"_blank\">{$vo.webname}</a>\r\n					        </li>\r\n						</myfcms:flink>\r\n					</ul>\r\n				</div>\r\n			</div>\r\n			<include file=\"./Tpl/default/Public/footer.html\" />\r\n		</div>\r\n		\r\n	</body>\r\n</html>\r\n' WHERE id=1 [ RunTime:0.054014s ]
[ 2012-06-03T14:15:00+08:00 ] /myfcms/index.php?m=Install&a=step2 | SQL: UPDATE `myf_moban` SET `content`='<tagLib name=\"myfcms\" />\r\n<!DOCTYPE html>\r\n<html lang=\"en\">\r\n	<head>\r\n		<meta charset=\"utf-8\" />\r\n		<meta http-equiv=\"X-UA-Compatible\" content=\"IE=edge,chrome=1\" />\r\n		<title><myfcms:global name=\"cfg_webname\" /></title>\r\n		<meta name=\"description\" content=\"<myfcms:global name=\"cfg_description\" />\" />\r\n		<meta name=\"keywords\" content=\"<myfcms:global name=\"cfg_keywords\" />\" />\r\n		<meta name=\"author\" content=\"minyifei\" />\r\n		<meta name=\"viewport\" content=\"width=device-width; initial-scale=1.0\" />\r\n		<link rel=\"shortcut icon\" href=\"/favicon.ico\" />\r\n		<link rel=\"apple-touch-icon\" href=\"/apple-touch-icon.png\" />\r\n		<link type=\"text/css\" rel=\"stylesheet\" href=\"__MYFCMSPUBLIC__/css/t-main.css\" />\r\n	</head>\r\n	<body>\r\n		<div class=\"main\">\r\n			<include file=\"./Tpl/touch/Public/top.html\" />\r\n			<div class=\"search\">\r\n				<form action=\"{$myfcms.searchurl}\" method=\"get\">\r\n					<ul>\r\n						<li>\r\n							<select name=\"tid\" class=\"searchsel\">\r\n								<option value=\"0\"> 选择栏目 </option>\r\n								<myfcms:channel id=\"toptype\" topid=\"0\" >\r\n									<if condition=\"($toptype.protype eq 0) OR ($toptype.protype eq 1) \">\r\n										<option value=\"{$toptype.id}\"> {$toptype.typename} </option>\r\n									</if>\r\n								</myfcms:channel>\r\n							</select>\r\n						</li>\r\n						<li>\r\n							<input type=\"text\" name=\"keyword\" class=\"searchtxt\" /><input type=\"hidden\" name=\"m\" value=\"Search\" /><input type=\"hidden\" name=\"a\" value=\"index\" />\r\n\r\n						</li>\r\n						<li>\r\n							<input type=\"submit\" class=\"searchbtn\" value=\"搜索\" />\r\n						</li>\r\n					</ul>\r\n				<input type=\"hidden\" name=\"__hash__\" value=\"34b97549059ea141b7319bebdf745299_995b3892eac8787821f919b897479fed\" /></form>\r\n				<div class=\"clear\"></div>\r\n			</div>\r\n			<div class=\"list-item\">\r\n				<h2>\r\n					<a href=\"javascript:void(0)\">最新文章</a>\r\n				</h2>\r\n				<ul>\r\n					<myfcms:arclist id=\"vo\" limit=\"10\">\r\n		                <li>\r\n		                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a> {$vo.sendtime|strtotime|date=\"m-d\",###} \r\n		                </li>\r\n			        </myfcms:arclist>\r\n				</ul>\r\n			</div>\r\n			<myfcms:channel id=\"toptype\" topid=\"0\" type=\"0,1\" key=\"ck\">\r\n				<div class=\"list-item\">\r\n					<h2>\r\n						<a href=\"{$toptype.typeurl}\">{$toptype.typename}</a>\r\n					</h2>\r\n					<ul>\r\n						<myfcms:arclist id=\"vo\" limit=\"6\" typeid=\"$toptype[id]\">\r\n			                <li>\r\n			                 <a href=\"{$vo.arcurl}\" title=\"{$vo.title}\">{$vo.title|myfsubstr=0,16}</a> {$vo.sendtime|strtotime|date=\"m-d\",###}\r\n			                </li>\r\n				        </myfcms:arclist>\r\n					</ul>\r\n				</div>\r\n			 </myfcms:channel>\r\n			<include file=\"./Tpl/touch/Public/footer.html\" />\r\n		</div>\r\n	</body>\r\n</html>\r\n' WHERE id=8 [ RunTime:0.001505s ]
